,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-05-22,0,0,1,0,1,0,0,0,64.8147,0.3603816,0.5732,0.0005,0.25,5.0,-1.2091070713113372,0.9979620566126747,0.5595,-0.1063,-25.0,-0.5727000000000001,2.2443480057560445,61.28680008543914,0.8978650571797999,0.7552154860635674,0.14264957111623255,63.29465955000002
2015-05-25,0,0,1,0,0,0,0,0,64.8147,0.0,0.5732,0.0821,0.0833,2.0,-1.521761720897542,0.9655741965806698,0.0,0.0816,-3.0,-0.49110000000000004,-0.03238786003200489,61.28680008543914,0.8757030374420296,0.7793129963392598,0.09639004110276983,63.41742055000001
2015-05-26,0,1,1,0,0,0,0,0,63.809242,-1.5512824,0.4112,-0.0006,0.7083,7.0,-0.41088790783490586,0.2794895066441626,-0.16200000000000003,-0.08270000000000001,5.0,-0.4118,-0.6860846899365072,52.673266129677884,0.7681526340868885,0.7770809238887855,-0.008928289801896971,63.50524155000001
2015-05-27,0,0,1,0,0,0,0,0,64.69369,1.3860464,0.3206,-0.0166,1.6667,5.0,1.2476835642591806,-0.09362923127459233,-0.09060000000000001,-0.016,-2.0,-0.3372,-0.37311873791875494,58.23398023214688,0.74568987779341,0.7708027146697104,-0.025112836876300393,63.61079930000001
2015-05-28,0,1,0,0,0,0,0,0,64.75882,0.10073185,0.0178,-0.0116,1.9167,56.0,1.618688711620671,-1.3069418639963972,-0.3028,0.005000000000000001,51.0,-0.0294,-1.213312632721805,58.61955855489338,0.7247885174176858,0.7615998752193055,-0.036811357801619704,63.779556000000014
2015-05-29,0,0,1,0,0,0,0,0,63.939594,-1.2650907,0.0827,-0.0096,1.9167,28.0,1.568383904038946,-1.013458840305532,0.0649,0.002,-28.0,-0.0923,0.2934830236908652,52.1037830941492,0.6348017476940555,0.7362402497142555,-0.1014385020202,63.92036335000002
2015-06-01,0,0,1,0,0,0,0,0,64.339905,0.6260872,0.0796,0.0,0.4167,6.0,-0.9630464063066904,-0.998328410854844,-0.0030999999999999917,0.0096,-22.0,-0.0796,0.015130429450687988,54.75054801633657,0.5889987258570812,0.7067919449428206,-0.11779321908573936,64.09001360000002
2015-06-02,0,1,1,0,1,1,0,0,64.27473,-0.10128617,0.3666,0.0208,0.8333,7.0,-0.25564292952654327,0.15481153915278661,0.287,0.0208,1.0,-0.3458,1.1531399500076307,54.22515636129147,0.541201785946555,0.6736739131435675,-0.1324721271970125,64.23874840000002
2015-06-03,1,1,1,0,0,0,0,0,64.19093,-0.13036728,0.1377,0.0236,1.5833,16.0,0.9786104652558596,-0.740047043774631,-0.2289,0.0028000000000000004,9.0,-0.1141,-0.8948585829274176,53.51408939724854,0.49090159899732555,0.6371194503143192,-0.1462178513169936,64.39676865000003
2015-06-04,0,0,1,0,1,0,0,0,63.502003,-1.0732412,0.4831,0.0262,1.5833,16.0,0.9469481992121368,0.6239604955312348,0.3454,0.0026000000000000016,0.0,-0.4569,1.3640075393058657,47.94749610557482,0.3909411608006579,0.587883792411587,-0.19694263161092906,64.47805680000002
