,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-05-04,0,0,1,0,1,0,0,0,79.271355,-0.38238168,0.2546,0.0081,0.208,13.0,-1.5458732002724414,0.7807665906855289,0.2264,0.0103,-36.0,-0.2465,1.1115319399408372,71.0415897154718,4.358600082711831,4.4201536381444,-0.06155355543256924,74.89074670000001
2015-05-05,0,1,1,0,0,0,0,0,80.792786,1.9192696,0.1219,0.0798,1.417,43.0,0.24758782058532264,0.1205944504822652,-0.13269999999999998,0.0717,30.0,-0.0421,-0.6601721402032636,73.96469543744435,4.246815920206473,4.385486094556815,-0.13867017435034246,75.90567475000002
2015-05-06,0,1,1,0,0,0,0,0,80.07705,-0.8858919,0.1862,0.0295,0.542,81.0,-1.024802438557023,0.42894985141798936,0.06430000000000001,-0.0503,38.0,-0.1567,0.30835540093572417,70.3662139338585,4.053743223996207,4.319137520444693,-0.2653942964484859,76.75703025000001
2015-05-07,0,0,1,0,0,0,0,0,80.74849,0.8384943,0.1158,0.0009,0.542,63.0,-1.0057133149283068,0.060700202614076854,-0.0704,-0.028599999999999997,-18.0,-0.1149,-0.36824964880391253,71.7545125997232,3.909841103330095,4.237278237021774,-0.3274371336916788,77.65517215000001
2015-05-08,0,1,0,0,0,0,0,0,82.08564,1.6559482,-0.0192,0.0019,0.292,80.0,-1.360913674125361,-0.6208847349397052,-0.135,0.001,17.0,0.021099999999999997,-0.681584937553782,74.33334242075932,3.8592079192944766,4.161664173476314,-0.30245625418183764,78.51252865000001
2015-05-11,0,0,1,0,1,0,0,0,84.27777,2.6705384,0.1261,0.0257,1.667,20.0,0.6174797900003904,0.10426948557705565,0.14529999999999998,0.0238,-60.0,-0.10039999999999999,0.7251542205167608,77.89629149743,3.950429237565217,4.119417186294095,-0.16898794872887812,79.33584915000002
2015-05-12,0,1,1,0,0,0,0,0,83.37706,-1.0687411,0.1739,0.0418,0.667,58.0,-0.8758460664262128,0.3477847514363676,0.04780000000000001,0.016099999999999996,38.0,-0.1321,0.24351526585931196,73.38842321585184,3.905028284785132,4.076539405992302,-0.17151112120717027,80.08534865000001
2015-05-13,0,0,1,0,0,0,0,0,82.872765,-0.60483813,0.1246,0.0009,0.75,53.0,-0.7628207398971156,0.09476955465018078,-0.0493,-0.0409,-5.0,-0.1237,-0.25301519678618684,70.91401762903124,3.7847273299313997,4.0181769907801215,-0.23344966084872176,80.83284740000002
2015-05-14,0,0,1,0,0,0,0,0,83.835625,1.1618495,0.1239,0.0004,0.375,53.0,-1.3098155122806212,0.08666108856010701,-0.0007000000000000062,-0.0005,0.0,-0.1235,-0.008108466090073763,72.79974730584932,3.7241529940211393,3.959372191428325,-0.23521919740718555,81.00998935000001
2015-05-15,0,1,1,0,0,0,0,0,87.607056,4.498601,0.2901,0.0085,2.333,56.0,1.5451715790464435,0.8965693220931755,0.16620000000000001,0.008100000000000001,3.0,-0.2816,0.8099082335330685,78.64098231323946,3.9351088733618553,3.954519527815031,-0.019410654453175802,81.30784615000002
2015-05-18,0,0,1,0,0,0,0,0,88.267044,0.753355,0.0606,0.0122,1.25,18.0,-0.06173149246242574,-0.2537507709862816,-0.22950000000000004,0.0037,-38.0,-0.0484,-1.1503200930794573,79.47178424974042,4.10819176602638,3.985253975457301,0.12293779056907894,81.66841705
2015-05-19,0,1,1,0,1,0,0,0,88.06848,-0.22495389,0.3665,0.0162,1.625,31.0,0.4775991443562287,1.2401696334387917,0.3059,0.003999999999999998,13.0,-0.3503,1.4939204044250733,78.48268643518928,4.1811411575324655,4.024431411872333,0.15670974566013207,82.06870255
2015-05-20,0,1,1,0,0,0,0,0,88.78992,0.8191705,0.0707,0.1552,1.458,43.0,0.2243417167513084,-0.2272489910867709,-0.2958,0.139,12.0,0.0845,-1.4674186245255627,79.48187693762503,4.248197676147981,4.069184664727463,0.17901301142051818,82.52477404999999
2015-05-21,0,1,0,0,0,0,0,0,89.00276,0.23971796,0.0185,0.0133,1.208,84.0,-0.130632081326309,-0.48214989840627603,-0.052199999999999996,-0.1419,41.0,-0.0052,-0.2549009073195051,79.78019187104888,4.269301014936232,4.109207934769217,0.16009308016701507,82.98163055
2015-05-22,0,0,1,0,0,0,0,0,88.8385,-0.18455982,0.0799,0.021,0.708,34.0,-0.8449153246638199,-0.18120629832737195,0.061399999999999996,0.007700000000000002,-50.0,-0.058899999999999994,0.3009436000789041,78.82766057506203,4.22407860498474,4.132182068812321,0.09189653617241866,83.43502355000001
2015-05-25,0,0,0,0,0,0,0,0,88.8385,0.0,-0.0073,0.0026,0.0,23.0,-1.8174314466901627,-0.6070867912835755,-0.0872,-0.0184,-11.0,0.009899999999999999,-0.4258804929562035,78.82766057506203,4.1405102939972664,4.133847713849311,0.006662580147955843,83.83352405000001
2015-05-26,0,1,1,0,0,0,0,0,87.99277,-0.9519875,-0.0443,0.002,0.625,32.0,-0.8945997899297145,-0.7789879790066261,-0.037,-0.0005999999999999998,9.0,0.0463,-0.17190118772305063,73.58171965714817,3.960385602551284,4.099155291589705,-0.1387696890384209,84.21130905000001
2015-05-27,0,1,1,0,0,0,0,0,89.85706,2.1186948,0.0393,-0.0039,1.042,34.0,-0.287665647969023,-0.3670235916244243,0.08360000000000001,-0.0059,2.0,-0.0432,0.4119643873822018,77.18595734448117,3.9228479599363197,4.0638938252590275,-0.1410458653227078,84.68380905000001
2015-05-28,0,1,1,0,1,0,0,0,89.50705,-0.3895223,0.1356,0.0113,0.75,79.0,-0.7068191869258832,0.09940673493196557,0.0963,0.015199999999999998,45.0,-0.1243,0.46643032655638983,75.11399710076765,3.8208122802814444,4.015277516263511,-0.1944652359820669,85.18416605000002
2015-05-29,0,0,1,0,0,0,0,0,89.15134,-0.39741397,0.1846,0.0018,0.625,36.0,-0.884473574837341,0.3293297412413272,0.04899999999999999,-0.0095,-43.0,-0.1828,0.22992300630936163,72.97017465335595,3.6689520494375216,3.9460124228983133,-0.2770603734607917,85.66295105000002
2015-06-01,0,0,1,0,0,0,0,0,89.00276,-0.16665459,0.0713,-0.0028,1.208,14.0,-0.043359787436218086,-0.2304465302930482,-0.11329999999999998,-0.0046,-22.0,-0.0741,-0.5597762715343754,72.04521656405556,3.4963092811189114,3.8560717945424328,-0.3597625134235214,86.14952130000002
2015-06-02,0,1,0,0,0,0,0,0,89.1299,0.14284849,0.013,0.0018,1.458,96.0,0.33572915434108913,-0.5141205043253247,-0.058300000000000005,0.0046,82.0,-0.0112,-0.28367397403227657,72.3679884555619,3.331346094759681,3.7511266545858826,-0.41978055982620166,86.56637700000002
2015-06-03,0,0,0,0,0,0,0,0,88.80848,-0.36062002,0.0284,0.0146,1.458,52.0,0.32741877022398086,-0.4369116662580769,0.015400000000000002,0.0128,-44.0,-0.013800000000000002,0.07720883806724782,70.16242508902754,3.138497033141931,3.628600730297092,-0.4901036971551611,87.0029485
2015-06-04,0,0,1,0,0,0,0,0,89.34848,0.6080508,0.0677,0.0037,1.458,48.0,0.30907742999382254,-0.23809007933041046,0.039299999999999995,-0.0109,-4.0,-0.064,0.19882158692766647,71.72173127650619,2.9947150386192902,3.5018235919615317,-0.5071085533422415,87.43294800000001
2015-06-05,0,0,1,0,0,0,0,0,90.45991,1.2439251,0.0982,0.0044,1.417,44.0,0.22984376150503324,-0.09170565010607618,0.0305,0.0007000000000000001,-4.0,-0.0938,0.14638442922433428,74.65730938465818,2.9365986037241214,3.38877859431405,-0.4521799905899284,87.8516615
2015-06-08,0,0,1,0,0,0,1,0,89.604195,-0.9459555,-0.038,0.0587,1.583,36.0,0.48887852970797074,-0.7607114996645503,-0.1362,0.0543,-8.0,0.09670000000000001,-0.6690058495584741,68.74052954605791,2.7893381079660884,3.2688904970444574,-0.47955238907836906,88.11798275000001
